Закупки по;Реестровый номер закупки;Способ определения поставщика (подрядчика, исполнителя), подрядной организации (размещения закупки);Наименование закупки;Предмет электронного аукциона (только для ПП РФ 615);Идентификационный код закупки;Номер лота;Наименование лота; Начальная (максимальная) цена контракта ;Валюта;Начальная (максимальная) цена в валюте контракта;Валюта контракта;Классификация по ОКДП;Классификация по ОКПД;Классификация по ОКПД2;Код позиции;Наименование Заказчика;Организация, осуществляющая размещение ;Дата размещения;Дата обновления;Этап закупки;Особенности размещения заказа\ Преимущества (44-ФЗ);Дата начала подачи заявок;Дата окончания подачи заявок;Дата проведения электронного аукциона
44-ФЗ;№0152300044225000021;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Понтон;;'253553000461055300100100160110000244';;; 567 400.00   ;RUB;;;;;30.11.50.120: Понтоны;30.11.50.120-00000005: Понтон;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ПОЛТАВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ПОЛТАВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ОМСКОЙ ОБЛАСТИ;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ПОЛТАВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ПОЛТАВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ОМСКОЙ ОБЛАСТИ;26.05.2025;26.05.2025;Определение поставщика завершено;;;;
44-ФЗ;№0372200084225000012;Электронный аукцион;Поставка     продукции    судостроительной промышленности – маломерного судна  для обеспечения деятельности Санкт-петербургского государственного казенного учреждения «Поисково-спасательная служба Санкт-Петербурга».;;'252780548181478050100100540013011244';;; 1 412 476.80   ;RUB;;;;;30.11.33.190: Суда прочие;30.11.33.190: Суда прочие;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОИСКОВО-СПАСАТЕЛЬНАЯ СЛУЖБА САНКТ-ПЕТЕРБУРГА""";"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОИСКОВО-СПАСАТЕЛЬНАЯ СЛУЖБА САНКТ-ПЕТЕРБУРГА""";13.05.2025;21.05.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;13.05.2025;21.05.2025;
44-ФЗ;№0329100005925000090;Электронный аукцион;Поставка  моторной лодки;;'251344800971734480100100190940000244';;; 6 135 000.00   ;RUB;;;;;30.12.19.110: Суда прогулочные прочие;30.12.19.110: Суда прогулочные прочие;"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ ВОЛГО-ДОНСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ""";"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ ВОЛГО-ДОНСКОГО БАССЕЙНА ВНУТРЕННИХ ВОДНЫХ ПУТЕЙ""";30.04.2025;15.05.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;30.04.2025;14.05.2025;
44-ФЗ;№0330300051225000044;Электронный аукцион;Поставка (приобретение) водного транспорта;;'253352506493035250100100400013011412';;; 421 000 000.00   ;RUB;;;;;30.11.21.120: Суда речные пассажирские;30.11.21.120: Суда речные пассажирские;АДМИНИСТРАЦИЯ ГОРОДА ВОЛОГДЫ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТРАЛИЗОВАННАЯ БУХГАЛТЕРИЯ, ОБСЛУЖИВАЮЩАЯ МУНИЦИПАЛЬНЫЕ УЧРЕЖДЕНИЯ ГОРОДА ВОЛОГДЫ""";16.04.2025;05.05.2025;Определение поставщика завершено;;;05.05.2025;
44-ФЗ;№0108500000425000045;Электронный аукцион;Поставка алюминиевого катера;;'252121508894512150100100320013012244';;; 2 167 000.00   ;RUB;;;;;30.12.19.110: Суда прогулочные прочие;30.12.19.110: Суда прогулочные прочие;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ МАРИЙ ЭЛ ""МАРИЙСКАЯ АВАРИЙНО-СПАСАТЕЛЬНАЯ СЛУЖБА""";КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК РЕСПУБЛИКИ МАРИЙ ЭЛ;27.01.2025;05.02.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;27.01.2025;04.02.2025;
44-ФЗ;№0108500000425000970;Электронный аукцион;Поставка алюминиевого катера;;'252121508894512150100100610013012244';;; 1 221 666.67   ;RUB;;;;;30.12.19.110: Суда прогулочные прочие;30.12.19.110: Суда прогулочные прочие;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ МАРИЙ ЭЛ ""МАРИЙСКАЯ АВАРИЙНО-СПАСАТЕЛЬНАЯ СЛУЖБА""";КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК РЕСПУБЛИКИ МАРИЙ ЭЛ;13.03.2025;26.03.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;;25.03.2025;
44-ФЗ;№0387200010725000002;Запрос котировок в электронной форме;Поставка алюминиевой лодки;;'252861100501486110100100170013012244';;; 611 490.00   ;RUB;;;;;30.12.19.110: Суда прогулочные прочие;30.12.19.110: Суда прогулочные прочие;"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""ПРИРОДНЫЙ ПАРК ""НУМТО""";"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""ПРИРОДНЫЙ ПАРК ""НУМТО""";07.05.2025;16.05.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;07.05.2025;16.05.2025;
44-ФЗ;№0358100009325000006;Электронный аукцион;"Поставка алюминиевой моторной лодки ""Wyatboat 490 DCM"" или эквивалент";;'251616709898961670100100250013012244';;; 773 333.33   ;RUB;;;;;30.12.19.110: Суда прогулочные прочие;30.12.19.110: Суда прогулочные прочие;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЮЖНЫЙ АВИАЦИОННЫЙ ПОИСКОВО-СПАСАТЕЛЬНЫЙ ЦЕНТР""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЮЖНЫЙ АВИАЦИОННЫЙ ПОИСКОВО-СПАСАТЕЛЬНЫЙ ЦЕНТР""";31.03.2025;09.04.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;31.03.2025;08.04.2025;
44-ФЗ;№0865200000325000224;Электронный аукцион;Поставка алюминиевой моторной лодки Wyatboat-460 PRO или эквивалент;;'252701734700370170100100320013011244';;; 580 000.00   ;RUB;;;;;30.11.33.190: Суда прочие;30.11.33.190-00000003: Катер (мотолодка);"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ОБЛАСТНОЕ УПРАВЛЕНИЕ ПО ОХРАНЕ И РАЦИОНАЛЬНОМУ ИСПОЛЬЗОВАНИЮ ЖИВОТНОГО МИРА ТОМСКОЙ ОБЛАСТИ""";"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК ТОМСКОЙ ОБЛАСТИ""";17.03.2025;27.03.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;;25.03.2025;
44-ФЗ;№0184200000625000685;Электронный аукцион;Поставка аэролодки Север 750К или эквивалент;;'252298300332029830100100450013011244';;; 18 188 930.00   ;RUB;;;;;30.11.33.190: Суда прочие;30.11.33.190-00000004: Катер (мотолодка);"КАЗЕННОЕ УЧРЕЖДЕНИЕ НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА ""ПОИСКОВО-СПАСАТЕЛЬНАЯ СЛУЖБА""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА;26.05.2025;06.06.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;;04.06.2025;
44-ФЗ;№0888500000225000136;Электронный аукцион;Поставка аэролодок;;'252870990830187090100100050013011244';;; 52 500 633.34   ;RUB;;;;;30.12.19.110: Суда прогулочные прочие;30.12.19.110: Суда прогулочные прочие;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ДОРОЖНО-ЭКСПЛУАТАЦИОННОЕ УПРАВЛЕНИЕ ЧУКОТСКОГО АВТОНОМНОГО ОКРУГА""";"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОК ЧУКОТСКОГО АВТОНОМНОГО ОКРУГА""";02.04.2025;14.04.2025;Определение поставщика завершено;;02.04.2025;10.04.2025;
44-ФЗ;№0108500000425001065;Запрос котировок в электронной форме;Поставка байдарки ;;'252121507511012150100100080023230244';;; 2 118 333.33   ;RUB;;;;;30.12.19.120: Суда спортивные прочие;30.12.19.120: Суда спортивные прочие;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ МАРИЙ ЭЛ ""КОМПЛЕКСНАЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА""";КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК РЕСПУБЛИКИ МАРИЙ ЭЛ;18.03.2025;25.03.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;18.03.2025;25.03.2025;
44-ФЗ;№0108500000425000888;Запрос котировок в электронной форме;Поставка байдарки ;;'252121507511012150100100080013230244';;; 2 118 333.33   ;RUB;;;;;30.12.19.120: Суда спортивные прочие;30.12.19.120: Суда спортивные прочие;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ МАРИЙ ЭЛ ""КОМПЛЕКСНАЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА""";КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК РЕСПУБЛИКИ МАРИЙ ЭЛ;10.03.2025;14.03.2025;Определение поставщика отменено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;10.03.2025;17.03.2025;
44-ФЗ;№0372200141825000040;Запрос котировок в электронной форме;Поставка байдарок;;'252781300865878130100100420023012244';;; 6 780 000.00   ;RUB;;;;;30.12.19.130: Лодки гребные;30.12.19.130: Лодки гребные;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ""ШКОЛА ВЫСШЕГО СПОРТИВНОГО МАСТЕРСТВА ПО ВОДНЫМ ВИДАМ СПОРТА ИМЕНИ Ю.С. ТЮКАЛОВА""";"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ""ШКОЛА ВЫСШЕГО СПОРТИВНОГО МАСТЕРСТВА ПО ВОДНЫМ ВИДАМ СПОРТА ИМЕНИ Ю.С. ТЮКАЛОВА""";17.06.2025;25.06.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;17.06.2025;24.06.2025;
44-ФЗ;№0372200141825000023;Электронный аукцион;Поставка байдарок;;'252781300865878130100100320013012244';;; 3 153 333.33   ;RUB;;;;;30.12.19.130: Лодки гребные;30.12.19.130: Лодки гребные;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ""ШКОЛА ВЫСШЕГО СПОРТИВНОГО МАСТЕРСТВА ПО ВОДНЫМ ВИДАМ СПОРТА ИМЕНИ Ю.С. ТЮКАЛОВА""";"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ""ШКОЛА ВЫСШЕГО СПОРТИВНОГО МАСТЕРСТВА ПО ВОДНЫМ ВИДАМ СПОРТА ИМЕНИ Ю.С. ТЮКАЛОВА""";15.05.2025;23.05.2025;Определение поставщика завершено;;15.05.2025;23.05.2025;
44-ФЗ;№0372200141825000039;Запрос котировок в электронной форме;Поставка байдарок;;'252781300865878130100100420013012244';;; 2 560 000.00   ;RUB;;;;;30.12.19.130: Лодки гребные;30.12.19.130: Лодки гребные;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ""ШКОЛА ВЫСШЕГО СПОРТИВНОГО МАСТЕРСТВА ПО ВОДНЫМ ВИДАМ СПОРТА ИМЕНИ Ю.С. ТЮКАЛОВА""";"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ""ШКОЛА ВЫСШЕГО СПОРТИВНОГО МАСТЕРСТВА ПО ВОДНЫМ ВИДАМ СПОРТА ИМЕНИ Ю.С. ТЮКАЛОВА""";17.06.2025;25.06.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;17.06.2025;24.06.2025;
44-ФЗ;№0372200141825000036;Запрос котировок в электронной форме;Поставка байдарок;;'252781300865878130100100320023012244';;; 2 481 333.34   ;RUB;;;;;30.12.19.130: Лодки гребные;30.12.19.130: Лодки гребные;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ""ШКОЛА ВЫСШЕГО СПОРТИВНОГО МАСТЕРСТВА ПО ВОДНЫМ ВИДАМ СПОРТА ИМЕНИ Ю.С. ТЮКАЛОВА""";"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ""ШКОЛА ВЫСШЕГО СПОРТИВНОГО МАСТЕРСТВА ПО ВОДНЫМ ВИДАМ СПОРТА ИМЕНИ Ю.С. ТЮКАЛОВА""";16.06.2025;24.06.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;16.06.2025;23.06.2025;
44-ФЗ;№0372200141825000012;Электронный аукцион;Поставка байдарок;;'252781300865878130100100200013012244';;; 2 056 666.67   ;RUB;;;;;30.12.19.130: Лодки гребные;30.12.19.130: Лодки гребные;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ""ШКОЛА ВЫСШЕГО СПОРТИВНОГО МАСТЕРСТВА ПО ВОДНЫМ ВИДАМ СПОРТА ИМЕНИ Ю.С. ТЮКАЛОВА""";"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ""ШКОЛА ВЫСШЕГО СПОРТИВНОГО МАСТЕРСТВА ПО ВОДНЫМ ВИДАМ СПОРТА ИМЕНИ Ю.С. ТЮКАЛОВА""";03.04.2025;14.04.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;03.04.2025;11.04.2025;
44-ФЗ;№0372200045925000005;Электронный аукцион;Поставка байдарок для Государственного бюджетного учреждения дополнительного образования Красногвардейского района Санкт-Петербурга «Детско-юношеский центр «Красногвардеец», для нужд Санкт-Петербурга в 2025 году;;'252780642578878060100100120013012244';;; 248 230.00   ;RUB;;;;;30.12.19.130: Лодки гребные;30.12.19.130-00000001: Лодка гребная;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ КРАСНОГВАРДЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА ""ДЕТСКО-ЮНОШЕСКИЙ ЦЕНТР ""КРАСНОГВАРДЕЕЦ""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ КРАСНОГВАРДЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА ""ДЕТСКО-ЮНОШЕСКИЙ ЦЕНТР ""КРАСНОГВАРДЕЕЦ""";02.04.2025;10.04.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;02.04.2025;10.04.2025;
44-ФЗ;№0372100053425000004;Электронный аукцион;"Поставка весельного спортивно-тренировочного судна для нужд СПбМРК (филиал) ФГБОУ  ВО ""КГТУ""";;'251390401489178134300100250013012244';;; 1 825 000.00   ;RUB;;;;;30.12.19.120: Суда спортивные прочие;30.12.19.120: Суда спортивные прочие;"САНКТ-ПЕТЕРБУРГСКИЙ МОРСКОЙ РЫБОПРОМЫШЛЕННЫЙ КОЛЛЕДЖ (ФИЛИАЛ) ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО ОБРАЗОВАТЕЛЬНОГО УЧРЕЖДЕНИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАЛИНИНГРАДСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ""";"САНКТ-ПЕТЕРБУРГСКИЙ МОРСКОЙ РЫБОПРОМЫШЛЕННЫЙ КОЛЛЕДЖ (ФИЛИАЛ) ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО ОБРАЗОВАТЕЛЬНОГО УЧРЕЖДЕНИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАЛИНИНГРАДСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ""";10.04.2025;21.04.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;10.04.2025;18.04.2025;
44-ФЗ;№0335100016125000118;Запрос котировок в электронной форме;"Поставка весельных спортивно-тренировочных судов с парусным вооружением для БГАРФ ВО ""КГТУ""";;'251390401489139064300100770020000244';;; 4 500 000.00   ;RUB;;;;;30.12.19.120: Суда спортивные прочие;30.12.19.120: Суда спортивные прочие;"ОБОСОБЛЕННОЕ СТРУКТУРНОЕ ПОДРАЗДЕЛЕНИЕ БАЛТИЙСКАЯ ГОСУДАРСТВЕННАЯ АКАДЕМИЯ РЫБОПРОМЫСЛОВОГО ФЛОТА ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО ОБРАЗОВАТЕЛЬНОГО УЧРЕЖДЕНИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАЛИНИНГРАДСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ""";"ОБОСОБЛЕННОЕ СТРУКТУРНОЕ ПОДРАЗДЕЛЕНИЕ БАЛТИЙСКАЯ ГОСУДАРСТВЕННАЯ АКАДЕМИЯ РЫБОПРОМЫСЛОВОГО ФЛОТА ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО ОБРАЗОВАТЕЛЬНОГО УЧРЕЖДЕНИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАЛИНИНГРАДСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ""";19.05.2025;27.05.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;19.05.2025;26.05.2025;
44-ФЗ;№0335100016125000092;Запрос котировок в электронной форме;"Поставка весельных спортивно-тренировочных судов с парусным вооружением для БГАРФ ВО ""КГТУ""";;'251390401489139064300100770010000244';;; 4 500 000.00   ;RUB;;;;;30.12.19.120: Суда спортивные прочие;30.12.19.120: Суда спортивные прочие;"ОБОСОБЛЕННОЕ СТРУКТУРНОЕ ПОДРАЗДЕЛЕНИЕ БАЛТИЙСКАЯ ГОСУДАРСТВЕННАЯ АКАДЕМИЯ РЫБОПРОМЫСЛОВОГО ФЛОТА ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО ОБРАЗОВАТЕЛЬНОГО УЧРЕЖДЕНИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАЛИНИНГРАДСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ""";"ОБОСОБЛЕННОЕ СТРУКТУРНОЕ ПОДРАЗДЕЛЕНИЕ БАЛТИЙСКАЯ ГОСУДАРСТВЕННАЯ АКАДЕМИЯ РЫБОПРОМЫСЛОВОГО ФЛОТА ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО ОБРАЗОВАТЕЛЬНОГО УЧРЕЖДЕНИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАЛИНИНГРАДСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ""";29.04.2025;16.05.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;29.04.2025;12.05.2025;
44-ФЗ;№0163300029425000230;Запрос котировок в электронной форме;"Поставка водных велосипедов (катамаранов) для нужд МБУК ""Дирекция парков""";;'253673004984267300100100070013012244';;; 3 650 000.00   ;RUB;;;;;30.12.19.110: Суда прогулочные прочие;30.12.19.110: Суда прогулочные прочие;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""ДИРЕКЦИЯ ПАРКОВ"" ГОРОДА СМОЛЕНСКА";АДМИНИСТРАЦИЯ ГОРОДА СМОЛЕНСКА;11.03.2025;20.03.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;11.03.2025;18.03.2025;
44-ФЗ;№0301100021425000011;Электронный аукцион;"Поставка гибкого ограждения верхнего и нижнего яруса в сборе  для СВП ""Нептун"" (ДТО_тех)  ";;'251027602083052460100100410013011244';;; 1 540 000.00   ;RUB;;;;;30.11.50.190: Конструкции плавучие прочие, не включенные в другие группировки;30.11.50.190: Конструкции плавучие прочие, не включенные в другие группировки;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПРИВОЛЖСКИЙ РЕГИОНАЛЬНЫЙ ПОИСКОВО-СПАСАТЕЛЬНЫЙ ОТРЯД МЧС РОССИИ""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПРИВОЛЖСКИЙ РЕГИОНАЛЬНЫЙ ПОИСКОВО-СПАСАТЕЛЬНЫЙ ОТРЯД МЧС РОССИИ""";20.03.2025;01.04.2025;Определение поставщика завершено;;20.03.2025;31.03.2025;
44-ФЗ;№0112200000825001574;Электронный аукцион;"Поставка гребных лодок для нужд ГАУ ""Национальный парк культуры и отдыха Республики Тыва""";;'252170100617917010100100140010000244';;; 1 173 000.00   ;RUB;;;;;30.12.19.130: Лодки гребные;30.12.19.130-00000003: Лодка гребная;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ ПАРК КУЛЬТУРЫ И ОТДЫХА РЕСПУБЛИКИ ТЫВА""";МИНИСТЕРСТВО РЕСПУБЛИКИ ТЫВА ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК;27.03.2025;04.04.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;27.03.2025;04.04.2025;
44-ФЗ;№0162300009425000008;Электронный аукцион;Поставка жестко-надувной моторной лодки;;'253661900309366190100100170013012244';;; 233 166.67   ;RUB;;;;;30.12.12.110: Суда надувные прогулочные;30.12.12.110: Суда надувные прогулочные;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА КРАСНОУФИМСК;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА КРАСНОУФИМСК;06.02.2025;14.02.2025;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;06.02.2025;14.02.2025;
